"","anger","anticipation","disgust","fear","joy","sadness","surprise","trust","negative","positive"
"2940",0,0,0,0,1,0,0,0,0,1
"2941",0,2,1,0,2,1,0,1,2,3
"2942",0,0,0,0,0,0,0,0,0,0
"2943",0,0,0,0,0,0,0,0,0,0
"2944",0,0,0,0,0,0,0,0,0,2
"2945",0,0,0,0,0,0,0,0,0,0
"2946",0,1,1,0,2,1,1,1,1,3
"2947",1,1,0,0,1,1,1,1,2,2
"2948",0,0,0,0,1,1,0,0,0,1
"2949",0,0,0,0,0,0,0,0,0,0
"2950",0,0,0,0,0,0,0,0,0,0
"2951",0,1,0,0,1,0,0,0,0,1
"2952",0,0,0,0,0,0,0,0,0,0
"2953",0,2,0,0,3,1,0,2,0,3
"2954",0,0,0,0,1,0,0,0,0,1
"2955",0,0,0,1,0,0,1,0,1,0
"2956",0,1,0,0,1,0,0,0,0,2
"2957",0,0,0,0,0,0,0,0,0,0
"2958",0,0,0,0,0,0,0,0,0,0
"2959",0,2,0,0,3,0,0,1,1,3
"2960",0,0,0,0,0,0,0,0,0,0
"2961",0,0,0,0,0,0,0,0,0,0
"2962",0,0,0,0,1,0,0,1,0,1
"2963",1,0,0,1,0,1,0,1,2,2
"2964",0,0,0,0,1,1,0,0,0,1
"2965",0,0,0,0,0,0,0,0,0,1
"2966",0,1,0,0,2,0,0,0,0,3
"2967",0,0,0,0,0,0,0,0,0,1
"2968",0,1,0,0,1,0,0,1,0,2
"2969",0,0,0,0,0,0,0,0,0,0
"2970",0,1,0,0,2,1,0,2,0,3
"2971",0,1,0,0,2,1,0,1,1,4
"2972",0,0,0,0,0,0,0,0,0,0
"2973",0,0,0,0,1,0,0,0,0,1
"2974",0,0,0,1,2,1,1,1,1,3
"2975",0,0,0,0,1,0,0,0,0,2
"2976",0,2,0,0,1,0,0,1,0,1
"2977",0,2,0,0,1,1,0,0,0,1
"2978",1,1,0,1,1,0,0,0,1,1
"2979",0,0,0,0,0,0,0,0,0,0
"2980",0,0,0,0,0,0,0,0,0,0
"2981",0,1,0,0,1,0,1,0,0,1
"2982",0,1,0,0,0,0,0,0,0,0
"2983",0,0,0,0,1,0,0,0,0,2
"2984",0,1,0,0,3,1,0,2,0,3
"2985",0,1,0,0,1,0,0,0,0,1
"2986",0,0,0,0,0,0,0,0,0,0
"2987",0,0,0,0,1,0,0,0,0,1
"2988",0,0,0,0,0,0,0,2,0,1
"2989",0,1,0,0,0,0,1,1,0,2
"2990",0,1,0,0,0,0,0,0,0,0
"2991",1,0,1,0,2,1,0,0,1,2
"2992",1,0,0,1,0,0,1,0,1,0
"2993",0,0,0,0,1,0,0,0,0,1
"2994",0,0,0,0,0,0,0,0,0,1
"2995",0,1,0,0,1,0,1,1,0,1
"2996",0,1,0,0,1,0,1,1,1,1
"2997",0,1,0,0,1,0,0,0,0,3
"2998",0,0,0,0,1,0,0,0,0,1
"2999",0,2,0,0,2,1,0,1,0,3
"3000",0,2,0,0,0,0,0,1,0,0
"3001",0,0,0,0,0,0,0,0,0,1
"3002",0,0,0,0,0,0,0,0,0,0
"3003",2,0,1,2,0,1,0,0,2,0
"3004",0,0,0,0,0,0,0,0,0,0
"3005",0,0,0,0,1,0,0,0,0,1
"3006",0,0,0,0,0,0,0,0,0,0
"3007",1,1,0,0,1,0,1,1,0,3
"3008",0,0,0,0,1,0,0,1,0,2
"3009",0,0,0,0,0,0,0,0,0,0
"3010",1,2,0,0,3,1,1,1,0,5
"3011",1,1,1,1,1,2,0,0,1,1
"3012",0,0,0,0,0,0,0,0,0,0
"3013",0,1,0,0,1,1,0,0,0,1
"3014",0,0,0,0,0,0,0,0,0,0
"3015",0,0,0,0,0,0,0,0,0,0
"3016",1,0,1,1,0,1,0,1,1,2
"3017",1,1,0,1,1,2,0,1,1,4
"3018",0,1,0,0,1,0,0,1,0,2
"3019",0,0,0,0,0,0,0,0,0,1
"3020",0,1,0,1,1,1,1,0,1,2
"3021",0,0,0,0,1,1,0,0,0,3
"3022",1,1,0,1,3,0,2,0,2,2
"3023",0,0,0,0,0,0,0,0,0,0
"3024",0,0,0,0,0,0,0,0,0,0
"3025",2,5,2,1,4,1,3,4,3,4
"3026",0,1,0,0,1,0,0,0,0,1
"3027",0,0,0,0,1,2,0,2,1,3
"3028",0,1,0,0,2,1,0,0,0,3
"3029",0,1,0,0,1,0,0,1,1,3
"3030",1,2,1,1,2,0,0,2,0,3
"3031",0,0,0,0,0,0,0,0,1,0
"3032",0,0,0,0,0,0,0,0,0,0
"3033",0,1,0,0,1,1,0,1,0,1
"3034",1,0,1,1,1,3,0,0,2,3
"3035",0,0,0,0,1,1,0,1,0,2
"3036",0,2,0,1,3,1,1,1,1,3
"3037",0,2,0,0,1,0,0,2,1,1
"3038",0,0,0,0,0,0,0,0,0,0
"3039",0,1,0,0,1,0,0,1,0,1
"3040",1,1,1,1,1,2,0,0,2,2
"3041",0,0,0,0,0,0,0,0,0,0
"3042",0,0,0,0,3,1,0,1,0,3
"3043",0,0,0,0,1,0,0,0,0,1
"3044",0,1,0,0,1,0,0,0,0,2
"3045",0,1,0,0,1,0,1,1,0,3
"3046",0,0,0,0,1,0,0,0,0,1
"3047",0,2,0,0,2,0,1,1,0,3
"3048",0,0,0,0,0,0,0,0,0,0
"3049",0,0,0,0,0,0,0,0,0,0
"3050",1,4,1,0,6,2,4,4,3,9
"3051",0,2,0,0,1,0,0,1,0,2
"3052",0,1,0,0,0,0,0,0,0,0
"3053",0,0,0,0,1,0,0,0,0,1
"3054",0,0,0,0,0,0,0,0,0,0
"3055",0,2,0,0,4,1,1,2,0,6
"3056",0,0,0,0,1,0,0,0,0,1
"3057",0,0,0,0,3,1,0,1,0,5
"3058",1,0,0,0,1,1,0,0,1,1
"3059",0,0,0,0,1,0,1,0,0,2
"3060",1,0,1,0,0,1,0,0,2,0
"3061",0,0,0,0,0,0,0,0,0,1
"3062",0,1,0,0,1,0,0,0,0,1
"3063",0,0,0,0,2,1,0,0,0,3
"3064",0,2,0,2,3,0,1,1,1,4
"3065",0,1,0,0,2,1,0,0,0,3
"3066",0,0,0,0,0,0,0,0,0,0
"3067",0,1,0,0,1,0,0,1,0,3
"3068",1,1,1,1,1,2,0,1,2,2
"3069",0,1,0,0,1,0,0,1,0,1
"3070",0,0,0,1,1,0,1,0,1,2
"3071",0,0,0,0,0,0,0,0,0,1
"3072",0,2,0,0,2,0,0,2,0,4
"3073",0,0,0,0,2,1,0,0,0,3
"3074",0,0,0,0,0,0,0,0,0,0
"3075",0,0,0,0,0,0,0,0,0,0
"3076",0,1,0,0,1,0,1,2,0,3
"3077",0,0,0,0,1,0,0,0,0,1
"3078",0,0,0,0,1,1,0,0,2,1
"3079",0,0,0,0,1,0,0,0,0,1
"3080",0,0,0,0,1,0,0,0,0,1
"3081",0,0,0,0,0,0,0,0,0,0
"3082",0,0,0,0,0,0,0,0,0,0
"3083",0,1,0,0,0,0,0,0,0,0
"3084",0,0,0,0,0,0,0,0,0,0
"3085",0,0,1,0,2,0,1,2,0,3
"3086",0,0,0,0,0,0,0,0,0,0
"3087",0,1,0,1,1,1,1,0,1,1
"3088",0,0,0,0,1,0,0,0,0,1
"3089",1,0,1,0,0,0,0,0,1,0
"3090",1,1,0,0,2,0,1,0,1,2
"3091",0,1,0,0,0,0,0,0,0,0
"3092",0,0,0,0,0,0,0,0,0,0
"3093",0,0,0,0,1,1,0,0,0,2
"3094",0,0,0,0,0,0,0,0,0,1
"3095",0,0,0,0,0,0,0,0,0,0
"3096",0,1,0,0,0,0,0,0,0,0
"3097",0,1,0,0,1,0,1,1,0,1
"3098",0,0,0,0,1,0,0,1,0,1
"3099",0,0,0,0,0,0,0,0,0,0
"3100",0,1,0,0,1,0,1,1,0,1
"3101",0,0,0,0,1,1,0,1,1,2
"3102",1,1,0,0,0,0,1,1,0,0
"3103",0,0,0,0,2,1,0,1,0,2
"3104",0,1,0,0,1,0,0,0,0,1
"3105",0,0,0,0,1,0,0,1,0,1
"3106",0,2,0,0,2,0,1,2,0,3
"3107",0,1,0,0,1,0,0,1,0,1
"3108",0,0,0,0,0,0,0,0,0,0
"3109",0,0,0,0,1,0,0,1,0,1
"3110",0,0,0,0,0,0,0,0,0,0
"3111",1,1,1,1,2,3,1,1,3,6
"3112",0,2,0,0,3,0,1,3,0,4
"3113",0,0,0,0,0,0,0,0,1,0
"3114",0,0,0,0,2,0,0,0,0,2
"3115",0,0,0,0,0,0,0,0,0,0
"3116",0,1,0,0,0,0,0,0,0,0
"3117",0,1,0,0,1,0,0,1,0,1
"3118",0,0,0,0,1,0,0,0,0,1
"3119",0,0,0,0,1,0,0,1,0,1
"3120",0,3,0,0,2,0,0,1,0,2
"3121",0,0,0,0,0,0,0,0,0,0
"3122",0,0,0,1,0,0,0,1,0,0
"3123",1,1,1,0,0,0,0,0,1,0
"3124",0,0,0,0,0,0,0,0,0,0
"3125",0,1,0,0,3,1,0,2,0,4
"3126",0,1,0,0,1,0,0,0,0,2
"3127",0,0,0,0,0,0,0,0,0,0
"3128",0,1,0,0,2,1,1,1,0,2
"3129",0,0,0,0,1,0,0,0,1,1
"3130",1,2,0,1,3,2,2,2,2,3
"3131",0,0,0,0,1,1,0,0,0,1
"3132",0,0,0,0,0,0,0,0,0,0
"3133",0,0,0,0,0,0,0,0,0,0
"3134",0,0,0,0,0,0,0,0,0,1
"3135",0,0,0,0,0,0,0,0,0,0
"3136",0,0,0,0,0,0,0,0,0,0
"3137",0,0,0,0,0,0,0,0,0,0
"3138",0,0,0,0,0,0,0,0,0,1
"3139",1,0,1,1,0,1,0,0,1,0
"3140",0,1,0,0,0,0,0,0,0,0
"3141",0,0,0,0,0,0,0,0,0,0
"3142",0,0,0,0,0,0,0,0,0,0
"3143",0,1,0,0,1,0,1,1,0,2
"3144",0,0,0,0,0,0,0,0,0,0
"3145",0,0,0,0,1,0,0,0,0,1
"3146",0,1,0,0,1,0,0,1,0,1
"3147",0,1,0,0,1,1,0,0,0,3
"3148",0,1,0,0,2,0,0,1,0,4
"3149",1,0,1,0,2,1,1,3,2,3
"3150",0,1,0,0,1,0,1,1,0,1
